,error
1055,7.692990921397883
1056,1018.0
1057,3.1730061867374455
1058,202.0
1059,6.117721954576738
1060,2.9671209299086048
1061,1.2636711239595433
1062,6.740290223149426
1063,1.4511547096994164
1064,1.068395302611256
1065,4.7329934782819985
1066,156.2051282051282
1067,1.0447991777925432
1068,7.277683956574186
1069,3.781081101063948
1070,4.300743924254985
1071,1.0652715738472056
1072,1.345788984282115
1073,1.2014286594002093
1074,2.256357466925922
1075,1.0750519268995757
1076,6.04
1077,5.0
1078,1.380580109751151
1079,1.4814814814814814
1080,1.4438123411840558
1081,2.597509877592664
1082,1.2475021972582259
1083,9.73533950617284
1084,9.860634910424238
1085,8.764033435755113
1086,1.301486712506969
1087,2.422427384897038
1088,1.1392995311822873
1089,43.056748281268845
1090,3482.0
1091,1.050293083235639
1092,1.1660298361855208
1093,1.283982683982684
1094,14.429721279850995
1095,11.077043170137001
1096,1.0012129104744396
1097,1.0226387384634583
1098,1.5013183264848673
1099,4.060304162642769
1100,1.4268488745980707
1101,2.8938822355594866
1102,1.1091692417431782
1103,49.4
1104,40.1331175014283
1105,28.359301544660845
1106,47.794326241134755
1107,2.532236842105263
1108,1.5537255680126996
1109,1.1210372850889692
1110,1.631582307574442
1111,1.4029273045154758
1112,1.0360700647517849
1113,11.581196581196581
1114,1.0751212898227231
1115,1.1420706708878783
1116,1.581022891523981
1117,1.439471146520942
1118,1.2796908488519088
1119,1.404063275724061
1120,2.82699767261443
1121,1.5203105843890479
1122,3.151511891173774
1123,71.1978672985782
1124,1.3089009961765756
1125,45.04507628294036
1126,1.0646885419227232
1127,50.65957311223063
1128,14.50654321795459
1129,1.0319243054219105
1130,1.4444444444444444
1131,1.1138121546961326
1132,3.794242621444704
1133,1.0195452965957763
1134,2.140259559997224
1135,1.4691658552418045
1136,1.0665963804673115
1137,16.16923076923077
1138,1.4206625185136053
1139,4.222857142857142
1140,25.857693782175325
1141,14.679341133004925
1142,7.4094827586206895
1143,1.4935613088421358
1144,1.8982599437013028
1145,1.9831986699701778
1146,20412.5
1147,3.727354246685896
1148,1.6046722679235341
1149,175.13541666666666
1150,1.0793446018607658
1151,1.135137454587064
1152,1.0895421988427871
1153,6.944444444444445
1154,1.8
1155,3.704637700015413
1156,1.3098158453330273
1157,1.0933752702968351
1158,1.2438477871714664
1159,1.3333340305987977
1160,2.1437498087924864
1161,14.113766921618273
1162,67.14159292035399
1163,5.974928300490332
1164,3.8828707616519313
1165,1.815428199842031
1166,1.159274193548387
1167,70.7074816772183
1168,1.7379935735030587
1169,1.5425512980800562
1170,46.741379310344826
1171,1.1510277033065237
1172,1.0050116163777054
1173,11.6492162838968
1174,16.433209233060314
1175,14.217948717948717
1176,1.060786643481466
1177,6.613858055835856
1178,1.75
1179,2.5137766801905097
1180,512.1875
1181,20.96875
1182,1.0615422101964727
1183,5.210550549233704
1184,3.1455942965355908
1185,1.3414795244385733
1186,583.8510638297872
1187,7.333333333333333
1188,1.2495010593118687
1189,1.0086189655815778
1190,4.938843180154632
1191,1.010270803996433
1192,1.1460276175451207
1193,29.43505039193729
1194,5.721862462640351
1195,7.571428571428571
1196,1.0023100637415077
1197,5.354061455050846
1198,2.0714072055582315
1199,4.127138356586209
1200,42.917168372466385
1201,3.491228070175439
1202,2.1614431436220936
1203,4.842371501225964
1204,6.219249478804725
1205,1.1162526691725059
1206,13.737729362284375
1207,3.410836177474403
1208,175.0
1209,747.3333333333334
1210,1.1242043964421076
1211,1.3810574250955632
1212,1.4306837355701956
1213,1.536644496210644
1214,5.4537576178723475
1215,1.2252739433445696
1216,8.267904922349476
1217,2.46746255160975
1218,3.6334413848415985
1219,1.7765801466217555
1220,1.0588235294117647
1221,1.5506032263352627
1222,1.300877470195962
1223,1.0978483651436126
1224,24.166666666666668
1225,5.960552948905981
1226,2.966631265380132
1227,1.1044796574647793
1228,1.0587434463104202
1229,1.363152927326791
1230,58.905554354873566
1231,10.776063920697316
1232,1.0377096282634344
1233,1.3240138704300641
1234,1.0465916026895254
1235,1.0994994118766641
1236,1.1712570221204839
1237,1.2429378531073447
1238,5.099300209937019
1239,1.1768357403667513
1240,1.7288828937143528
1241,1.870109812601087
1242,1.0340846557876122
1243,15.64833158351212
1244,1.2623757690487458
1245,1.5595469389039913
1246,2.1977401129943503
1247,5.667972292641125
1248,1.8684358816110769
1249,4.333333333333333
1250,3.6160555735819004
1251,1.0901913491890203
1252,1.0442456675151877
1253,2.11577752553916
1254,486.19121447028425
1255,1.040735205266003
1256,7.15134459036898
1257,56.47657670764531
1258,2.257604420430883
1259,7.566593083149375
1260,3.521665715915573
1261,5.14005596780849
1262,17.3125
1263,1.7542174493925549
1264,1.1685593734146673
1265,11.127289978943539
1266,1.4223408418029935
1267,3.191257287459288
1268,1.0339601939983507
1269,138.77443609022558
1270,1.0091766303492498
1271,108.22222222222223
1272,1.0625483932790094
1273,2.0527875909890074
1274,5.5
1275,950.0
1276,48.31578947368421
1277,154.5569147878284
1278,2.789856884212199
1279,1.305084745762712
1280,1.9975942632431183
1281,5.672783935970535
1282,1.0408009828009828
1283,1.0804487416045465
1284,23.165390505359877
1285,1.2266272569555998
1286,2.6732187390195232
1287,12.616761790906637
1288,46627.25
1289,2.7431409542795007
1290,1.4562293724075048
1291,4.385478158205431
1292,1.132462300280078
1293,4.4834657739957455
1294,13.108118811881187
1295,2.1693401688453435
